miRNA,mLi_1,mLi_2,mLi_3,mLu_1,mLu_2,mLu_3,nCR_1,nCR_2,nCR_3,nLi_1,nLi_2,nLi_3,nLu_1,nLu_2,nLu_3,pCRC_1,pCRC_2,pCRC_3
Hsa-Mir-942-v1_5p,6.5914,5.6905,12.271,0.0,0.0,0.0,0.0,2.9469,0.0,0.0,6.4149,0.0,0.0,0.0,0.0,0.0,8.6039,6.6599
Hsa-Mir-942-v2_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-942-v2_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-944_3p,0.0,0.0,0.0,0.0,0.0,3.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-944_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-95-P1_3p,36.2529,39.8335,98.1679,41.4237,46.8108,15.0501,22.6784,20.6285,27.5637,13.4666,14.4335,16.2196,11.9502,24.2309,16.9324,75.4739,68.831,46.6194
Hsa-Mir-95-P1_5p*,0.0,4.2679,6.1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6441,20.965,0.0,11.0999
Hsa-Mir-95-P2_3p,174.6731,147.953,286.3232,117.7304,521.9402,139.2131,65.5154,60.4121,33.4702,82.7236,68.9601,127.0538,99.5853,121.1543,120.4085,113.2109,172.0774,110.9986
Hsa-Mir-95-P2_5p*,0.0,0.0,0.0,0.0,7.0216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-95-P3-v1_3p*/95-P3-v2_3p*,0.0,0.0,0.0,0.0,7.0216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-95-P3-v1_5p,0.0,0.0,0.0,0.0,0.0,3.7625,0.0,0.0,0.0,0.0,0.0,5.4065,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-95-P3-v2_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-95-P4_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-95-P4_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-96-P1_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-96-P1_5p,88.9844,62.5955,24.542,39.2435,65.5351,90.3004,0.0,13.2612,7.8753,0.0,0.0,0.0,0.0,12.1154,24.458,58.7019,55.9252,31.0796
Hsa-Mir-96-P2_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-96-P2_5p,7313.1987,6132.9358,7787.99,12618.9568,17652.3457,11400.4278,2023.4193,2553.5163,948.9777,194.3044,189.2393,391.9745,1832.37,3065.2028,2837.1249,5027.4012,9412.6352,5894.0274
Hsa-Mir-96-P3-v1_3p*/96-P3-v2_3p*,13.1829,4.2679,14.3162,17.4415,4.6811,5.6438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8462,0.0,8.386,6.4529,4.4399
Hsa-Mir-96-P3-v1_5p/96-P3-v2_5p,1357.8359,364.192,912.1438,1236.1694,2258.6202,1768.3832,181.4274,312.3748,133.8807,13.4666,9.6223,27.0327,155.3531,528.2326,248.3425,545.0894,1101.2955,435.1146
Hsa-Mir-9851_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-9851_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
